run,step,operator,n,test_acc
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,89076,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,89076,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,89916,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,89916,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,90756,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,90756,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,91597,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,91597,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,92437,add,8946,0.9992175102233887
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,92437,sub,8931,0.9975366592407227
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,93277,add,8946,0.9979879260063171
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,93277,sub,8931,0.9960810542106628
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,94118,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,94118,sub,8931,0.9995521306991577
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,94958,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,94958,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,95798,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,95798,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,96639,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,96639,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,97479,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,97479,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,98319,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,98319,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,99160,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,99160,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,100000,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,100000,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,0,add,8930,0.007950727827847004
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,0,sub,8947,0.009165083058178425
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,840,add,8930,0.24748040735721588
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,840,sub,8947,0.009388621896505356
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,1681,add,8930,0.23695409297943115
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,1681,sub,8947,0.010059237480163574
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,2521,add,8930,0.23628219962120056
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,2521,sub,8947,0.010953391902148724
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,3361,add,8930,0.23236282169818878
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,3361,sub,8947,0.012406392954289913
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,4202,add,8930,0.23493841290473938
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,4202,sub,8947,0.015871241688728333
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,5042,add,8930,0.23673012852668762
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,5042,sub,8947,0.016988934949040413
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,5882,add,8930,0.23124299943447113
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,5882,sub,8947,0.021795015782117844
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,6723,add,8930,0.2380739152431488
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,6723,sub,8947,0.02682463452219963
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,7563,add,8930,0.2461366206407547
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,7563,sub,8947,0.032524868845939636
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,8403,add,8930,0.25307950377464294
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,8403,sub,8947,0.03598971664905548
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,9244,add,8930,0.2689809501171112
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,9244,sub,8947,0.047501955181360245
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,10084,add,8930,0.29809629917144775
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,10084,sub,8947,0.06694981455802917
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,10924,add,8930,0.39552071690559387
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,10924,sub,8947,0.12596401572227478
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,11765,add,8930,0.7055991291999817
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,11765,sub,8947,0.5420811176300049
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,12605,add,8930,0.9908174872398376
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,12605,sub,8947,0.978540301322937
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,13445,add,8930,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,13445,sub,8947,0.9986587762832642
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,14286,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,14286,sub,8947,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,15126,add,8930,0.9996640682220459
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,15126,sub,8947,0.9991058707237244
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,15966,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,15966,sub,8947,0.9996646642684937
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,16807,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,16807,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,17647,add,8930,0.9989921450614929
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,17647,sub,8947,0.9988822937011719
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,18487,add,8930,0.9699888229370117
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,18487,sub,8947,0.9550687670707703
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,19328,add,8930,0.8388577699661255
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,19328,sub,8947,0.8182631134986877
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,20168,add,8930,0.9455767273902893
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,20168,sub,8947,0.9103609919548035
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,21008,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,21008,sub,8947,0.9995529055595398
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,21849,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,21849,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,22689,add,8930,0.9992161393165588
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,22689,sub,8947,0.9985470175743103
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,23529,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,23529,sub,8947,0.9996646642684937
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,24370,add,8930,0.9918252825737
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,24370,sub,8947,0.9865877032279968
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,25210,add,8930,0.9912654161453247
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,25210,sub,8947,0.9872583150863647
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,26050,add,8930,0.9995520710945129
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,26050,sub,8947,0.9994411468505859
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,26891,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,26891,sub,8947,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,27731,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,27731,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,28571,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,28571,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,29412,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,29412,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,30252,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,30252,sub,8947,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,31092,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,31092,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,31933,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,31933,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,32773,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,32773,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,33613,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,33613,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,34454,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,34454,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,35294,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,35294,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,36134,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,36134,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,36975,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,36975,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,37815,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,37815,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,38655,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,38655,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,39496,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,39496,sub,8947,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,40336,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,40336,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,41176,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,41176,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,42017,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,42017,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,42857,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,42857,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,43697,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,43697,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,44538,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,44538,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,45378,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,45378,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,46218,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,46218,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,47059,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,47059,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,47899,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,47899,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,48739,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,48739,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,49580,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,49580,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,50420,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,50420,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,51261,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,51261,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,52101,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,52101,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,52941,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,52941,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,53782,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,53782,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,54622,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,54622,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,55462,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,55462,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,56303,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,56303,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,57143,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,57143,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,57983,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,57983,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,58824,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,58824,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,59664,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,59664,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,60504,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,60504,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,61345,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,61345,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,62185,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,62185,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,63025,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,63025,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,63866,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,63866,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,64706,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,64706,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,65546,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,65546,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,66387,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,66387,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,67227,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,67227,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,68067,add,8930,0.9519596695899963
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,68067,sub,8947,0.9337208271026611
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,68908,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,68908,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,69748,add,8930,0.9961926341056824
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,69748,sub,8947,0.9941880106925964
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,70588,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,70588,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,71429,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,71429,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,72269,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,72269,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,73109,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,73109,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,73950,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,73950,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,74790,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,74790,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,75630,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,75630,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,76471,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,76471,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,77311,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,77311,sub,8947,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,78151,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,78151,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,78992,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,78992,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,79832,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,79832,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,80672,add,8930,0.9995520710945129
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,80672,sub,8947,0.998770534992218
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,81513,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,81513,sub,8947,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,82353,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,82353,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,83193,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,83193,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,84034,add,8930,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,84034,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,84874,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,84874,sub,8947,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,85714,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,85714,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,86555,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,86555,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,87395,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,87395,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,88235,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,88235,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,89076,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,89076,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,89916,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,89916,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,90756,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,90756,sub,8947,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,91597,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,91597,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,92437,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,92437,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,93277,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,93277,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,94118,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,94118,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,94958,add,8930,0.9976483583450317
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,94958,sub,8947,0.9959763288497925
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,95798,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,95798,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,96639,add,8930,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,96639,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,97479,add,8930,0.9886897802352905
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,97479,sub,8947,0.9836816787719727
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,98319,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,98319,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,99160,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,99160,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,100000,add,8930,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s1,100000,sub,8947,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,0,add,8932,0.007836990989744663
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,0,sub,8945,0.008719955570995808
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,840,add,8932,0.23432601988315582
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,840,sub,8945,0.010955841280519962
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,1681,add,8932,0.22458575665950775
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,1681,sub,8945,0.01062045805156231
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,2521,add,8932,0.21630093455314636
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,2521,sub,8945,0.014086081646382809
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,3361,add,8932,0.21999552845954895
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,3361,sub,8945,0.015204024501144886
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,4202,add,8932,0.22290641069412231
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,4202,sub,8945,0.01889323629438877
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,5042,add,8932,0.2376847267150879
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,5042,sub,8945,0.02135271020233631
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,5882,add,8932,0.23824451863765717
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,5882,sub,8945,0.023029625415802002
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,6723,add,8932,0.24888043105602264
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,6723,sub,8945,0.028172163292765617
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,7563,add,8932,0.24977608025074005
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,7563,sub,8945,0.03722750023007393
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,8403,add,8932,0.28873711824417114
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,8403,sub,8945,0.04829513654112816
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,9244,add,8932,0.32299596071243286
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,9244,sub,8945,0.08261598646640778
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,10084,add,8932,0.4318181872367859
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,10084,sub,8945,0.16735605895519257
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,10924,add,8932,0.7093595862388611
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,10924,sub,8945,0.44650644063949585
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,11765,add,8932,0.9526422023773193
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,11765,sub,8945,0.90016770362854
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,12605,add,8932,0.993842363357544
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,12605,sub,8945,0.9818893074989319
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,13445,add,8932,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,13445,sub,8945,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,14286,add,8932,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,14286,sub,8945,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,15126,add,8932,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,15126,sub,8945,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,15966,add,8932,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,15966,sub,8945,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,16807,add,8932,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,16807,sub,8945,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,17647,add,8932,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,17647,sub,8945,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,18487,add,8932,0.9998880624771118
transformer_addsub113_f0.3_wd0.1_sq-addsub_s2,18487,sub,8945,0.9998881816864014
