step,h1_max_persistence_normalised,fourier_concentration,fourier_concentration_group,fourier_concentration_k1,fourier_concentration_k2,fourier_concentration_k3,fourier_concentration_k5,fourier_concentration_k10,fourier_concentration_k20,fourier_concentration_group_k1,fourier_concentration_group_k2,fourier_concentration_group_k3,fourier_concentration_group_k5,fourier_concentration_group_k10,fourier_concentration_group_k20,run,operation,t_g
93,0.0571394937410838,0.1229027968034728,0.1243591104298603,0.0269284478757546,0.052383277631157,0.0764699822821772,0.1229027968034728,0.2363725778156759,0.4507676724057546,0.0260922624310066,0.0518582072124576,0.0769337546815154,0.1243591104298603,0.2375078200502043,0.4585388173448715,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
100,0.0568197091282453,0.1229137825862641,0.1243377082183436,0.0269489051919405,0.0523964342709942,0.0764840801577039,0.1229137825862641,0.2363507021502935,0.4507600155765192,0.0261082620963144,0.0518843144139451,0.0769476093452779,0.1243377082183436,0.2374845908590274,0.458516918055039,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
108,0.0566101239033765,0.1229190459368417,0.1243182966766861,0.026961456362691,0.0524106072791107,0.076496715386492,0.1229190459368417,0.2363188444839789,0.4507737146510014,0.0261139034654594,0.0519034978966552,0.0769563821820927,0.1243182966766861,0.2374556012057121,0.458506347969596,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
116,0.0562659404363597,0.1229319022374797,0.1243143699819596,0.0269704751896262,0.0524211822360122,0.0765028349123682,0.1229319022374797,0.2363041188356612,0.4508037065984911,0.0261141254540574,0.0519223598321345,0.0769703745720281,0.1243143699819596,0.2374628874504033,0.4584888744930582,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
125,0.0560049811365265,0.1229332599112191,0.1243328290625764,0.0269681396750814,0.0524137252493761,0.0764903410313108,0.1229332599112191,0.2362760232724221,0.4508185748093019,0.026120167725881,0.0519514212717149,0.0770031188698115,0.1243328290625764,0.2374933115244414,0.4584750906090738,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
135,0.0556896617893944,0.1229348171946354,0.1243567306884657,0.02695766893628,0.0524057140314366,0.076470999177621,0.1229348171946354,0.2362755225300762,0.4508182929207667,0.0261287565991236,0.0519753830346014,0.07703389493471,0.1243567306884657,0.2375397943345288,0.4584570747340662,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
146,0.0554287000399617,0.1229312143038046,0.1243752884698705,0.0269467138590031,0.0524010562456073,0.0764629640415486,0.1229312143038046,0.2362827526313952,0.4507838708927318,0.0261385500385396,0.0519934562156027,0.0770602799541623,0.1243752884698705,0.2375913334762145,0.4584819279491626,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
157,0.0551663728257246,0.122924654343968,0.1243881561989759,0.0269314642635992,0.0523941010219522,0.0764559768693157,0.122924654343968,0.2362844785659877,0.4507472313812279,0.0261464981231995,0.0520013154024072,0.0770771491178754,0.1243881561989759,0.2376324312912878,0.4585203897062767,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
169,0.055003312903573,0.1229093054140815,0.1243921433238379,0.0269163299994786,0.0523863696343946,0.0764564152454723,0.1229093054140815,0.2362745113909272,0.4506976350366043,0.0261481235713702,0.0519948446908659,0.0770812979332991,0.1243921433238379,0.2376601566245683,0.4585533064801161,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
182,0.054748187581257,0.1228906561426645,0.1243960064136564,0.026910945349333,0.0523816757221741,0.0764538294554243,0.1228906561426645,0.2362747782747613,0.4506586728444088,0.0261496374945539,0.0519862922305295,0.077079221038898,0.1243960064136564,0.2376765387756206,0.4585845250262332,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
196,0.0545800200948323,0.1228858009422822,0.1244047035194295,0.0269082397004789,0.0523844038876209,0.0764599758438437,0.1228858009422822,0.2363069039202407,0.4506576448573452,0.0261459569293231,0.0519730029755998,0.0770830922773101,0.1244047035194295,0.2376881723984205,0.4585968567798823,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
211,0.0546531286785056,0.1228903516657931,0.1244111383670297,0.0269048079919164,0.0523928986650218,0.0764698157778489,0.1228903516657931,0.2363451506626695,0.4506655316633083,0.0261350980435713,0.0519483291398484,0.0770761847941643,0.1244111383670297,0.2376970533787465,0.4585792959402389,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
227,0.0546891802970633,0.1229010657836521,0.124427452076564,0.026896932202763,0.0523978500130362,0.0764747191672292,0.1229010657836521,0.2363589018956579,0.4506839079826427,0.0261281588352449,0.0519366127459607,0.0770815074349998,0.124427452076564,0.2377188381212402,0.4585877064074883,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
245,0.054813741231377,0.1229420535355677,0.1244418842788242,0.0268896446523979,0.0524087323268693,0.0764849584161506,0.1229420535355677,0.2363992491141247,0.4507340327373896,0.0261191871660251,0.0519248383842617,0.0770883998694425,0.1244418842788242,0.237743038241559,0.4586113741236138,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
264,0.0548301706314584,0.1229883647641962,0.1244429712514699,0.0268874431908599,0.0524328777835345,0.0765040278541056,0.1229883647641962,0.2364569031314965,0.4507886347196391,0.026101816584869,0.051901908237023,0.0770762742759083,0.1244429712514699,0.2377504889904842,0.458631422565584,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
284,0.054872446838771,0.1230302021038789,0.1244344353234608,0.0268872893527049,0.0524582326132288,0.0765198287547811,0.1230302021038789,0.2365092041467362,0.4508350123962046,0.0260826382874587,0.0518800699273351,0.0770627334204902,0.1244344353234608,0.2377445468978191,0.4586572460085807,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
306,0.0547230125624421,0.1230633944717565,0.1244204798955675,0.0268763060283678,0.0524637413325728,0.0765260114291689,0.1230633944717565,0.236550635862764,0.4508870120873635,0.0260578139105738,0.0518535956611174,0.0770431726505656,0.1244204798955675,0.2377498392757981,0.4586997782105055,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
330,0.0546704120325094,0.1230910447757527,0.1244183490419873,0.026868753897944,0.0524715981875056,0.0765298331835755,0.1230910447757527,0.2365859624839106,0.4509406075971522,0.0260431304535743,0.0518404108518494,0.0770324859192165,0.1244183490419873,0.2377595047949589,0.4587455456912853,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
355,0.0547207927792408,0.123143114682896,0.1244091924969214,0.0268711619335059,0.0524923868082048,0.0765534065760093,0.123143114682896,0.2366298687408566,0.4509688946627539,0.0260223027929283,0.0518256408029662,0.0770292312238239,0.1244091924969214,0.2377508626314641,0.4587514966215193,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
383,0.054663017614223,0.123182279912616,0.1243878684817287,0.0268754631057355,0.0525128448854863,0.0765793488738792,0.123182279912616,0.2366565310326075,0.4509870446950788,0.0260042514788726,0.0518084164636555,0.077017326601468,0.1243878684817287,0.2377432555692308,0.4587584743920466,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
412,0.0547256948996084,0.123195825957897,0.1243782145856342,0.026872396208922,0.0525169242824466,0.0765822624782598,0.123195825957897,0.2366698791126285,0.4510025982821066,0.0259908592584117,0.0517925094125779,0.0770063743377512,0.1243782145856342,0.2377454926909547,0.4587647764354158,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
444,0.0548236947633373,0.12323904815846,0.124378537002712,0.0268882254018359,0.0525453768196646,0.0766182244967712,0.12323904815846,0.236716807233479,0.4510354183827291,0.0259852809209866,0.0517815389443978,0.0770047335477266,0.124378537002712,0.2377642114787329,0.4587837898329759,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
478,0.054432677869992,0.1232567071445428,0.1243637074691804,0.0268975212613308,0.0525668881449521,0.0766331267725187,0.1232567071445428,0.2367443531273887,0.4510737404783801,0.0259714964366458,0.0517672039182493,0.0769917213770257,0.1243637074691804,0.237767977852525,0.4588182711631171,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
515,0.0551143645300924,0.1231984096375835,0.1242829249011109,0.0269077501480545,0.0525525691846349,0.0766001374181074,0.1231984096375835,0.2367300941336591,0.4510622793155991,0.0259721071155728,0.0517803679953323,0.0769483125341304,0.1242829249011109,0.2377536022155378,0.4586910208244216,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
555,0.0548397519830375,0.1231890652877724,0.1242601055163351,0.0269008302329975,0.052541530119666,0.0765858284610355,0.1231890652877724,0.2367462281873753,0.4510528575282487,0.0259687168955495,0.0517676654211697,0.07693623792587,0.1242601055163351,0.2377362103527666,0.4587234308355161,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
598,0.0547252200935044,0.1231959146499986,0.12426202295522,0.026894672877297,0.0525371995882699,0.0765830366198846,0.1231959146499986,0.2367374955273204,0.4510257395089313,0.0259585872963171,0.0517612604347654,0.0769327897606619,0.12426202295522,0.2377273783306594,0.4587321446879427,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
644,0.0544265095993885,0.1231885896039576,0.1242681033216695,0.026888292499406,0.0525320722813318,0.0765677381009105,0.1231885896039576,0.23672639802964,0.4510195989276644,0.02594684062817,0.0517553638406547,0.0769328612406102,0.1242681033216695,0.2377212087172636,0.4587277883469725,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
694,0.0538952077498193,0.1231872301429183,0.1242467622739235,0.0268918749376679,0.0525410817977337,0.0765529948845332,0.1231872301429183,0.2367319847988232,0.451021282083583,0.0259367746622576,0.0517585025076635,0.0769246570126602,0.1242467622739235,0.237713615805035,0.4586514327250964,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
747,0.0542583154587698,0.1231403019752874,0.1241414825158675,0.0268883875338395,0.0525121779821659,0.0765335826410678,0.1231403019752874,0.2367385295438923,0.4509785765199421,0.0259264177671342,0.0517538251790111,0.0768764768550268,0.1241414825158675,0.2377032183371457,0.4587734666787157,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
805,0.0537811401010281,0.1231421882426325,0.1241288051694788,0.0268880684232333,0.052520072477002,0.0765414512872757,0.1231421882426325,0.2367290877310105,0.4509773038542503,0.0259080146780789,0.0517294562174501,0.0768626613610024,0.1241288051694788,0.2376729808319353,0.4587101117416564,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
867,0.0524920434414818,0.1231654583868742,0.1240843509810377,0.026893196159661,0.0525298687521214,0.0765444214384295,0.1231654583868742,0.2367061586124881,0.4509997206507312,0.0258895270156323,0.0517223705515637,0.0768463790564178,0.1240843509810377,0.2376353563943637,0.458999865224335,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
934,0.0513463424827313,0.1230861192757291,0.1239949805881317,0.0268549104672139,0.0524438193845586,0.0764673790908488,0.1230861192757291,0.2365390878902634,0.4507707139106048,0.0258591621252682,0.0516958815549824,0.0767444172144818,0.1239949805881317,0.2380057944907255,0.4594846181056456,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1006,0.0499210988267313,0.1231230453468182,0.1239456385308466,0.0268564856049705,0.0524637268037735,0.0764580769756724,0.1231230453468182,0.2365681475137828,0.4507933255872993,0.0258472455365457,0.0516797451064475,0.0767352889594416,0.1239456385308466,0.2378539439298726,0.4593582011434329,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1083,0.0484251502845913,0.1230002934169396,0.1249627989192106,0.026869647804978,0.0524296693838511,0.0763351011365656,0.1230002934169396,0.2363976333379793,0.450598981816334,0.0258857199040937,0.0517257347549743,0.0766503796275774,0.1249627989192106,0.2392247829121328,0.4604512415038708,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1167,0.0478407968894788,0.1230737515203449,0.1247302259885119,0.0268727860978523,0.0524473617672994,0.0763406641042948,0.1230737515203449,0.2364681874793264,0.4506388616353343,0.0258965153003201,0.0516975297165246,0.0766157015433538,0.1247302259885119,0.2389196526280104,0.4602534018599057,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1257,0.0476852202573406,0.1231014813094589,0.1255539397526722,0.0268397781431886,0.0524013269920768,0.0762873742426518,0.1231014813094589,0.2364275570326112,0.4505113060506363,0.0259379483857516,0.0517096659985354,0.0766322224409769,0.1255539397526722,0.2398931722650437,0.4610910115226654,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1354,0.0462594937409851,0.1232176393769923,0.1275311600817401,0.0268362396335232,0.0524115292150189,0.0762779123114229,0.1232176393769923,0.236362560577942,0.4502649076067266,0.0270609171791576,0.0530198141451006,0.0787994689281708,0.1275311600817401,0.242008810905569,0.462671416782261,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1459,0.0454932709872046,0.1231734136238291,0.1263713704650171,0.0268115628708278,0.0523543536186953,0.0761924163561879,0.1231734136238291,0.2363687578019698,0.4501338806388096,0.0259711320452906,0.0518769601132582,0.0776006292755618,0.1263713704650171,0.2410172276023466,0.4620037671713749,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1571,0.0520342395532403,0.1230375600141105,0.1284254442498463,0.0267199771351179,0.0521653821367678,0.0760188691853631,0.1230375600141105,0.2360147612686775,0.4495300165070308,0.0279664520527122,0.054060134155843,0.0798625261929554,0.1284254442498463,0.243926003880853,0.4642765468396733,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1692,0.0537391989399131,0.1226472920921157,0.1304680599883187,0.0265708950743383,0.0518612366857452,0.0757790690851413,0.1226472920921157,0.2355300578279089,0.4486909555452157,0.029625385352635,0.0559501516354563,0.0818505174108967,0.1304680599883187,0.2471568906173926,0.4668299969916531,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1823,0.0496334445045876,0.1223344701727618,0.135194474874104,0.0264202309782727,0.0515894315201815,0.075659253123061,0.1223344701727618,0.2347958996267574,0.4473538442557135,0.0324601416529251,0.0592278252855571,0.0853330288873065,0.135194474874104,0.2525210373303447,0.4706655091513597,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1964,0.051714137357529,0.1222101835160972,0.1384945795669931,0.026296876044957,0.0513920300679112,0.0757024640531968,0.1222101835160972,0.2342665572086414,0.4466791276445754,0.0342268471566758,0.0612671864800934,0.0874959054344994,0.1384945795669931,0.2559713943568052,0.4731816215998796,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
2115,0.0499677045197715,0.1222782539375671,0.1417632993563089,0.0261249357128076,0.0511560644235304,0.0756435550439713,0.1222782539375671,0.2339613880956087,0.4463249482563041,0.0356986288345138,0.0630939494225825,0.0896351142940465,0.1417632993563089,0.2597292555448715,0.4767062265651515,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
2278,0.0514844409846048,0.1221382072075841,0.1490705623262143,0.0258397735474803,0.0508199089493097,0.0755964894365211,0.1221382072075841,0.2335395049688219,0.4457691565602692,0.0383658283303548,0.0666924495187295,0.0947901801601734,0.1490705623262143,0.2684799452445223,0.4853458870970076,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
2454,0.0564767846544651,0.1220542812531979,0.1507171016457666,0.0256389076345496,0.0506736144927645,0.0756315477379931,0.1220542812531979,0.233113628360005,0.4453372878821071,0.0389885069657049,0.06761130475413,0.0961720874383902,0.1507171016457666,0.2711521283093742,0.4884757973868698,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
2644,0.058314966756368,0.1222853026812917,0.1552709880596973,0.0254310744625319,0.0508055488303291,0.0756624286985686,0.1222853026812917,0.2329656293330812,0.4453454933097442,0.0410574266689233,0.0707747477900229,0.0998147719634135,0.1552709880596973,0.277021831626012,0.4943750059564687,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
2848,0.0569656142872112,0.1220422085006406,0.1694677188597695,0.0258912418247598,0.0506088609632444,0.0752706594824598,0.1220422085006406,0.2320772757264102,0.4452045647642874,0.046749063456697,0.0791461168115266,0.1100348845924286,0.1694677188597695,0.2953745656267632,0.5107312750443767,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
3067,0.0608830189711854,0.1224495158477135,0.1764758657308769,0.0263168873998499,0.0508118083757555,0.0752026405864898,0.1224495158477135,0.2320561282990151,0.4456540039279726,0.0484104658698704,0.0827731239473162,0.1147405332794576,0.1764758657308769,0.3062297498943637,0.5208108160264144,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
3304,0.0592807751843975,0.1237015031504725,0.1841603123851496,0.0273606583451501,0.0519757307018789,0.0763041555443293,0.1237015031504725,0.2334461835131527,0.4475507494498958,0.0519069254602048,0.0878368070652409,0.1207319511295054,0.1841603123851496,0.3168745132123029,0.5312072672718618,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
3559,0.0575825147492504,0.1238604642992148,0.1916214896680045,0.0277288160416005,0.0525305137679287,0.0765526024754344,0.1238604642992148,0.2341851988184119,0.4488185465902657,0.0540999286880261,0.0917703087559448,0.1260323540577019,0.1916214896680045,0.3261792484432663,0.5408882119609665,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
3834,0.0531522804857673,0.1204341284819814,0.214009862605319,0.0271193138685692,0.0508654206145676,0.0744644623378709,0.1204341284819814,0.2314954053355038,0.4464931991330788,0.0533412799874679,0.0983536073391379,0.1378838051537998,0.214009862605319,0.3603622027906469,0.5734838856897779,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
4130,0.0584630577078211,0.1259075626191943,0.2136325600187728,0.0299401648514648,0.0556804904746921,0.07954910946806,0.1259075626191943,0.2388835802570051,0.4546361065582834,0.0625871275295269,0.1047147835378898,0.1420754430494698,0.2136325600187728,0.3569713594084538,0.5701286121905166,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
