step,train_acc,test_acc,run,model,loss,optimizer,lr,weight_decay,t_g,diverged
4100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
4200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
4300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
4400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
4500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
4600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
4700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
4800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
4900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
5900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
6900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
7900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
8900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
9900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10500,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10600,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10700,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10800,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
10900,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11000,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11100,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11200,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11300,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11400,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11500,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11600,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11700,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11800,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
11900,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12000,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12100,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12200,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12300,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12400,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12500,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12600,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12700,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12800,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
12900,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13000,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13100,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13200,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13300,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13400,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13500,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13600,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13700,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13800,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
13900,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14000,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14100,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14200,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14300,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14400,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14500,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14600,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14700,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14800,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
14900,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15000,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15100,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15200,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15300,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15400,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15500,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15600,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15700,1.0,0.0,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
15900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
16900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
17900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
18900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
19900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
20900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
21900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22100,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22200,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22300,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22400,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22500,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22600,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22700,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22800,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
22900,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
23000,1.0,0.0001771479146555066,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
23100,1.0,0.0003542958293110132,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
23200,1.0,0.0003542958293110132,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
23300,1.0,0.0003542958293110132,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
23400,1.0,0.0003542958293110132,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
23500,1.0,0.0003542958293110132,mlp_add97_f0.4_wd0.0_stablemax_ce_s0,mlp,stablemax_ce,adamw,0.01,0.0,,False
